AMount,Total,SRNO,Date,AveragePrice,BuyORSell,OrHold,Price,TQQQInvest,TOtQty,TQQQInvested,TQQQValues,PL,Adj Close,QQQInvest,QTRY,QQQInvested,QQQValues,PL,Invested,Price,,,,SOXL,10,,,,,
0,"32,000.00",456,11/26/2018,6.69,S,H,6.52,0.00,70.13,500.00,457.22,-8.56%,16.35,0,"4,998.78","78,689.61","81,730.13",3.86%,"32,000.00","82,187.35",156.84%,0,,,,,,,,
0,"32,000.00",457,11/27/2018,6.68,S,H,6.56,0.00,70.13,500.00,460.03,-7.99%,16.42,0,"4,998.78","78,689.61","82,080.04",4.31%,"32,000.00","82,540.07",157.94%,0,,,,,,,,
0,"32,000.00",458,11/28/2018,6.71,B,B,7.01,"82,080.04","11,779.12","82,580.04","82,571.63",-0.01%,16.14,0,0.00,0.00,0.00,0.00%,"32,000.00","82,571.63",158.04%,82.08004206,,,,,,,,
0,"32,000.00",459,11/29/2018,6.69,B,H,6.84,0.00,"11,779.12","82,580.04","80,569.18",-2.44%,16.34,0,0.00,0.00,0.00,0.00%,"32,000.00","80,569.18",151.78%,0,,,,,,,,
0,"32,000.00",460,11/30/2018,6.71,B,H,7.13,0.00,"11,779.12","82,580.04","83,985.12",1.70%,16.51,0,0.00,0.00,0.00,0.00%,"32,000.00","83,985.12",162.45%,0,,,,,,,,
0,"32,000.00",461,12/3/2018,6.82,B,H,7.7,0.00,"11,779.12","82,580.04","90,699.22",9.83%,16.86,0,0.00,0.00,0.00,0.00%,"32,000.00","90,699.22",183.44%,0,,,,,,,,
0,"32,000.00",462,12/4/2018,7.02,S,S,6.58,0.00,0.00,0.00,0.00,0.00%,17.72,"90,699.22","5,118.47","90,699.22","90,699.22",0.00%,"32,000.00","90,699.22",183.44%,90.69921929,,,,,,,,
0,"32,000.00",463,12/6/2018,6.96,S,H,6.47,0.00,0.00,0.00,0.00,0.00%,17.87,0,"5,118.47","90,699.22","91,466.99",0.85%,"32,000.00","91,466.99",185.83%,0,,,,,,,,
0,"32,000.00",464,12/7/2018,6.98,S,H,5.75,0.00,0.00,0.00,0.00,0.00%,17.97,0,"5,118.47","90,699.22","91,978.84",1.41%,"32,000.00","91,978.84",187.43%,0,,,,,,,,
1000,"33,000.00",465,12/10/2018,6.92,S,H,5.99,500.00,83.47,500.00,500.00,0.00%,18.20,500,"5,145.94","91,199.22","93,656.08",2.69%,"33,000.00","94,156.08",185.32%,1,,,,,,,,
0,"33,000.00",466,12/11/2018,6.90,S,H,6.1,0.00,83.47,500.00,509.18,1.84%,18.18,0,"5,145.94","91,199.22","93,553.16",2.58%,"33,000.00","94,062.35",185.04%,0,,,,,,,,
0,"33,000.00",467,12/12/2018,6.86,S,H,6.37,0.00,83.47,500.00,531.72,6.34%,17.93,0,"5,145.94","91,199.22","92,266.68",1.17%,"33,000.00","92,798.40",181.21%,0,,,,,,,,
0,"33,000.00",468,12/13/2018,6.81,S,H,6.29,0.00,83.47,500.00,525.04,5.01%,17.81,0,"5,145.94","91,199.22","91,649.17",0.49%,"33,000.00","92,174.21",179.32%,0,,,,,,,,
0,"33,000.00",469,12/14/2018,6.72,S,H,6.03,0.00,83.47,500.00,503.34,0.67%,18.00,0,"5,145.94","91,199.22","92,626.90",1.57%,"33,000.00","93,130.23",182.21%,0,,,,,,,,
0,"33,000.00",470,12/17/2018,6.55,S,H,5.8,0.00,83.47,500.00,484.14,-3.17%,18.32,0,"5,145.94","91,199.22","94,273.60",3.37%,"33,000.00","94,757.74",187.14%,0,,,,,,,,
0,"33,000.00",471,12/18/2018,6.41,S,H,6.03,0.00,83.47,500.00,503.34,0.67%,18.65,0,"5,145.94","91,199.22","95,971.76",5.23%,"33,000.00","96,475.09",192.35%,0,,,,,,,,
0,"33,000.00",472,12/19/2018,6.38,S,H,5.27,0.00,83.47,500.00,439.90,-12.02%,19.36,0,"5,145.94","91,199.22","99,625.37",9.24%,"33,000.00","100,065.27",203.23%,0,,,,,,,,
0,"33,000.00",473,12/20/2018,6.29,S,H,5.13,0.00,83.47,500.00,428.21,-14.36%,19.12,0,"5,145.94","91,199.22","98,390.35",7.89%,"33,000.00","98,818.56",199.45%,0,,,,,,,,
0,"33,000.00",474,12/21/2018,6.18,S,H,4.9,0.00,83.47,500.00,409.02,-18.20%,19.14,0,"5,145.94","91,199.22","98,493.27",8.00%,"33,000.00","98,902.28",199.70%,0,,,,,,,,
0,"33,000.00",475,12/24/2018,6.02,S,H,4.47,0.00,83.47,500.00,373.12,-25.38%,19.40,0,"5,145.94","91,199.22","99,831.21",9.46%,"33,000.00","100,204.33",203.65%,0,,,,,,,,
0,"33,000.00",476,12/26/2018,5.86,S,H,5.24,0.00,83.47,500.00,437.40,-12.52%,18.76,0,"5,145.94","91,199.22","96,537.81",5.85%,"33,000.00","96,975.20",193.86%,0,,,,,,,,
0,"33,000.00",477,12/27/2018,5.73,S,H,5.34,0.00,83.47,500.00,445.74,-10.85%,18.65,0,"5,145.94","91,199.22","95,971.76",5.23%,"33,000.00","96,417.50",192.17%,0,,,,,,,,
0,"33,000.00",478,12/28/2018,5.65,S,H,5.45,0.00,83.47,500.00,454.92,-9.02%,19.14,0,"5,145.94","91,199.22","98,493.27",8.00%,"33,000.00","98,948.19",199.84%,0,,,,,,,,
0,"33,000.00",479,12/31/2018,5.50,B,B,5.55,"98,493.27","17,830.01","98,993.27","98,956.54",-0.04%,19.37,0,0.00,0.00,0.00,0.00%,"33,000.00","98,956.54",199.87%,98.49326533,,,,,,,,
1000,"34,000.00",480,1/2/2019,5.46,B,H,5.7,500.00,"17,917.73","99,493.27","102,131.04",2.65%,19.68,500,25.41,500.00,500.00,0.00%,"34,000.00","102,631.04",201.86%,1,,,,,,,,
0,"34,000.00",481,1/3/2019,5.45,S,S,4.69,0.00,0.00,0.00,0.00,0.00%,20.35,"102,131.04","5,044.13","102,631.04","102,648.06",0.02%,"34,000.00","102,648.06",201.91%,102.1310385,,,,,,,,
0,"34,000.00",482,1/4/2019,5.44,S,H,5.29,0.00,0.00,0.00,0.00,0.00%,19.67,0,"5,044.13","102,631.04","99,218.05",-3.33%,"34,000.00","99,218.05",191.82%,0,,,,,,,,
0,"34,000.00",483,1/7/2019,5.54,B,B,5.61,"99,218.05","17,685.93","99,218.05","99,218.05",0.00%,19.45,0,0.00,0.00,0.00,0.00%,"34,000.00","99,218.05",191.82%,99.21805191,,,,,,,,
0,"34,000.00",484,1/8/2019,5.57,S,S,5.52,0.00,0.00,0.00,0.00,0.00%,19.30,"99,218.05","5,140.83","99,218.05","99,218.05",0.00%,"34,000.00","99,218.05",191.82%,99.21805191,,,,,,,,
0,"34,000.00",485,1/9/2019,5.66,B,B,5.95,"99,218.05","16,675.30","99,218.05","99,218.05",0.00%,19.18,0,0.00,0.00,0.00,0.00%,"34,000.00","99,218.05",191.82%,99.21805191,,,,,,,,
0,"34,000.00",486,1/10/2019,5.74,B,H,6.11,0.00,"16,675.30","99,218.05","101,886.10",2.69%,18.82,0,0.00,0.00,0.00,0.00%,"34,000.00","101,886.10",199.67%,0,,,,,,,,
0,"34,000.00",487,1/11/2019,5.82,B,H,6.28,0.00,"16,675.30","99,218.05","104,720.90",5.55%,19.03,0,0.00,0.00,0.00,0.00%,"34,000.00","104,720.90",208.00%,0,,,,,,,,
0,"34,000.00",488,1/14/2019,5.87,B,H,5.99,0.00,"16,675.30","99,218.05","99,885.06",0.67%,18.83,0,0.00,0.00,0.00,0.00%,"34,000.00","99,885.06",193.78%,0,,,,,,,,
0,"34,000.00",489,1/15/2019,5.91,B,H,6.03,0.00,"16,675.30","99,218.05","100,552.08",1.34%,18.63,0,0.00,0.00,0.00,0.00%,"34,000.00","100,552.08",195.74%,0,,,,,,,,
0,"34,000.00",490,1/16/2019,5.94,S,S,5.88,0.00,0.00,0.00,0.00,0.00%,18.66,"100,552.08","5,388.64","100,552.08","100,552.08",0.00%,"34,000.00","100,552.08",195.74%,100.5520761,,,,,,,,
0,"34,000.00",491,1/17/2019,6.02,B,B,6.08,"100,552.08","16,538.17","100,552.08","100,552.08",0.00%,18.67,0,0.00,0.00,0.00,0.00%,"34,000.00","100,552.08",195.74%,100.5520761,,,,,,,,
0,"34,000.00",492,1/18/2019,6.19,B,H,6.5,0.00,"16,538.17","100,552.08","107,498.11",6.91%,18.40,0,0.00,0.00,0.00,0.00%,"34,000.00","107,498.11",216.17%,0,,,,,,,,
0,"34,000.00",493,1/22/2019,6.25,S,S,5.95,0.00,0.00,0.00,0.00,0.00%,18.73,"107,498.11","5,739.35","107,498.11","107,498.11",0.00%,"34,000.00","107,498.11",216.17%,107.4981077,,,,,,,,
0,"34,000.00",494,1/23/2019,6.26,S,H,5.83,0.00,0.00,0.00,0.00,0.00%,18.74,0,"5,739.35","107,498.11","107,555.50",0.05%,"34,000.00","107,555.50",216.34%,0,,,,,,,,
1000,"35,000.00",495,1/24/2019,6.35,B,B,6.83,"108,055.50","15,820.72","108,055.50","108,055.50",0.00%,19.07,500,26.22,"107,998.11",500.00,-99.54%,"35,000.00","108,555.50",210.16%,108.5555013,,,,,,,,
0,"35,000.00",496,1/25/2019,6.45,B,H,7.26,0.00,"15,820.72","108,055.50","114,858.41",6.30%,18.85,0,26.22,"107,998.11",494.23,-99.54%,"35,000.00","115,352.64",229.58%,0,,,,,,,,
0,"35,000.00",497,1/28/2019,6.54,B,H,6.82,0.00,"15,820.72","108,055.50","107,897.29",-0.15%,18.75,0,26.22,"107,998.11",491.61,-99.54%,"35,000.00","108,388.90",209.68%,0,,,,,,,,
0,"35,000.00",498,1/29/2019,6.62,S,S,6.52,0.00,0.00,0.00,0.00,0.00%,19.05,"107,897.29","5,690.12","215,895.40","108,396.77",-49.79%,"35,000.00","108,396.77",209.71%,107.8972941,,,,,,,,
0,"35,000.00",499,1/30/2019,6.73,B,B,7.09,"108,396.77","15,288.68","108,396.77","108,396.77",0.00%,19.00,0,0.00,0.00,0.00,0.00%,"35,000.00","108,396.77",209.71%,108.3967697,,,,,,,,
0,"35,000.00",500,1/31/2019,6.85,B,H,7.1,0.00,"15,288.68","108,396.77","108,549.66",0.14%,19.45,0,0.00,0.00,0.00,0.00%,"35,000.00","108,549.66",210.14%,0,,,,,,,,
0,"35,000.00",501,2/1/2019,6.94,B,H,7.34,0.00,"15,288.68","108,396.77","112,218.94",3.53%,19.13,0,0.00,0.00,0.00,0.00%,"35,000.00","112,218.94",220.63%,0,,,,,,,,
0,"35,000.00",502,2/4/2019,6.99,B,H,7.45,0.00,"15,288.68","108,396.77","113,900.70",5.08%,18.87,0,0.00,0.00,0.00,0.00%,"35,000.00","113,900.70",225.43%,0,,,,,,,,
0,"35,000.00",503,2/5/2019,7.13,B,H,7.56,0.00,"15,288.68","108,396.77","115,582.45",6.63%,19.12,0,0.00,0.00,0.00,0.00%,"35,000.00","115,582.45",230.24%,0,,,,,,,,
0,"35,000.00",504,2/6/2019,7.35,B,H,8.17,0.00,"15,288.68","108,396.77","124,908.55",15.23%,19.15,0,0.00,0.00,0.00,0.00%,"35,000.00","124,908.55",256.88%,0,,,,,,,,
0,"35,000.00",505,2/7/2019,7.46,B,H,7.62,0.00,"15,288.68","108,396.77","116,499.77",7.48%,19.51,0,0.00,0.00,0.00,0.00%,"35,000.00","116,499.77",232.86%,0,,,,,,,,
0,"35,000.00",506,2/8/2019,7.48,B,H,7.59,0.00,"15,288.68","108,396.77","116,041.11",7.05%,19.78,0,0.00,0.00,0.00,0.00%,"35,000.00","116,041.11",231.55%,0,,,,,,,,
0,"35,000.00",507,2/11/2019,7.56,B,H,7.7,0.00,"15,288.68","108,396.77","117,722.87",8.60%,19.54,0,0.00,0.00,0.00,0.00%,"35,000.00","117,722.87",236.35%,0,,,,,,,,
0,"35,000.00",508,2/12/2019,7.69,B,H,8.18,0.00,"15,288.68","108,396.77","125,061.44",15.37%,19.38,0,0.00,0.00,0.00,0.00%,"35,000.00","125,061.44",257.32%,0,,,,,,,,
0,"35,000.00",509,2/13/2019,7.82,B,H,8.25,0.00,"15,288.68","108,396.77","126,131.64",16.36%,19.18,0,0.00,0.00,0.00,0.00%,"35,000.00","126,131.64",260.38%,0,,,,,,,,
1000,"36,000.00",510,2/14/2019,7.94,B,H,8.32,500.00,"15,348.78","108,896.77","127,701.85",17.27%,19.46,500,25.69,500.00,500.00,0.00%,"36,000.00","128,201.85",256.12%,1,,,,,,,,
0,"36,000.00",511,2/15/2019,8.12,B,H,8.45,0.00,"15,348.78","108,896.77","129,697.19",19.10%,19.57,0,25.69,500.00,502.83,0.57%,"36,000.00","130,200.02",261.67%,0,,,,,,,,
0,"36,000.00",512,2/19/2019,8.22,B,H,8.4,0.00,"15,348.78","108,896.77","128,929.75",18.40%,19.69,0,25.69,500.00,505.91,1.18%,"36,000.00","129,435.66",259.54%,0,,,,,,,,
0,"36,000.00",513,2/20/2019,8.27,B,H,8.63,0.00,"15,348.78","108,896.77","132,459.97",21.64%,19.53,0,25.69,500.00,501.80,0.36%,"36,000.00","132,961.77",269.34%,0,,,,,,,,
0,"36,000.00",514,2/21/2019,8.35,B,H,8.44,0.00,"15,348.78","108,896.77","129,543.70",18.96%,19.02,0,25.69,500.00,488.69,-2.26%,"36,000.00","130,032.40",261.20%,0,,,,,,,,
0,"36,000.00",515,2/22/2019,8.48,B,H,8.7,0.00,"15,348.78","108,896.77","133,534.39",22.62%,19.33,0,25.69,500.00,496.66,-0.67%,"36,000.00","134,031.05",272.31%,0,,,,,,,,
0,"36,000.00",516,2/25/2019,8.64,B,H,8.92,0.00,"15,348.78","108,896.77","136,911.12",25.73%,19.17,0,25.69,500.00,492.55,-1.49%,"36,000.00","137,403.67",281.68%,0,,,,,,,,
0,"36,000.00",517,2/26/2019,8.72,B,H,8.74,0.00,"15,348.78","108,896.77","134,148.34",23.19%,19.43,0,25.69,500.00,499.23,-0.15%,"36,000.00","134,647.57",274.02%,0,,,,,,,,
0,"36,000.00",518,2/27/2019,8.74,S,S,8.43,0.00,0.00,0.00,0.00,0.00%,18.79,"134,148.34","7,165.04","134,648.34","134,631.12",-0.01%,"36,000.00","134,631.12",273.98%,134.1483387,,,,,,,,
0,"36,000.00",519,2/28/2019,8.74,S,H,8.45,0.00,0.00,0.00,0.00,0.00%,18.57,0,"7,165.04","134,648.34","133,054.81",-1.18%,"36,000.00","133,054.81",269.60%,0,,,,,,,,
0,"36,000.00",520,3/1/2019,8.76,S,H,8.67,0.00,0.00,0.00,0.00,0.00%,18.05,0,"7,165.04","134,648.34","129,328.99",-3.95%,"36,000.00","129,328.99",259.25%,0,,,,,,,,
0,"36,000.00",521,3/4/2019,8.78,S,H,8.67,0.00,0.00,0.00,0.00,0.00%,18.49,0,"7,165.04","134,648.34","132,481.61",-1.61%,"36,000.00","132,481.61",268.00%,0,,,,,,,,
0,"36,000.00",522,3/5/2019,8.79,S,H,8.55,0.00,0.00,0.00,0.00,0.00%,18.60,0,"7,165.04","134,648.34","133,269.77",-1.02%,"36,000.00","133,269.77",270.19%,0,,,,,,,,
0,"36,000.00",523,3/6/2019,8.77,S,H,8.13,0.00,0.00,0.00,0.00,0.00%,18.79,0,"7,165.04","134,648.34","134,631.12",-0.01%,"36,000.00","134,631.12",273.98%,0,,,,,,,,
0,"36,000.00",524,3/7/2019,8.71,S,H,7.86,0.00,0.00,0.00,0.00,0.00%,19.17,0,"7,165.04","134,648.34","137,353.84",2.01%,"36,000.00","137,353.84",281.54%,0,,,,,,,,
1000,"37,000.00",525,3/8/2019,8.62,S,H,7.84,500.00,63.78,500.00,500.00,0.00%,19.39,500,"7,190.83","135,148.34","139,430.15",3.17%,"37,000.00","139,930.15",278.19%,1,,,,,,,,
0,"37,000.00",526,3/11/2019,8.55,S,H,8.4,0.00,63.78,500.00,535.71,7.14%,19.22,0,"7,190.83","135,148.34","138,207.71",2.26%,"37,000.00","138,743.42",274.98%,0,,,,,,,,
0,"37,000.00",527,3/12/2019,8.52,S,H,8.5,0.00,63.78,500.00,542.09,8.42%,19.60,0,"7,190.83","135,148.34","140,940.22",4.29%,"37,000.00","141,482.31",282.38%,0,,,,,,,,
0,"37,000.00",528,3/13/2019,8.53,B,B,8.6,"140,940.22","16,452.17","141,440.22","141,488.69",0.03%,19.51,0,0.00,0.00,0.00,0.00%,"37,000.00","141,488.69",282.40%,140.9402224,,,,,,,,
0,"37,000.00",529,3/14/2019,8.56,S,S,8.46,0.00,0.00,0.00,0.00,0.00%,19.09,"141,488.69","7,411.67","141,488.69","141,488.69",0.00%,"37,000.00","141,488.69",282.40%,141.4886918,,,,,,,,
0,"37,000.00",530,3/15/2019,8.62,B,B,9.19,"141,488.69","15,395.94","141,488.69","141,488.69",0.00%,19.43,0,0.00,0.00,0.00,0.00%,"37,000.00","141,488.69",282.40%,141.4886918,,,,,,,,
0,"37,000.00",531,3/18/2019,8.66,B,H,9.13,0.00,"15,395.94","141,488.69","140,564.94",-0.65%,19.41,0,0.00,0.00,0.00,0.00%,"37,000.00","140,564.94",279.91%,0,,,,,,,,
0,"37,000.00",532,3/19/2019,8.75,B,H,9.48,0.00,"15,395.94","141,488.69","145,953.51",3.16%,19.24,0,0.00,0.00,0.00,0.00%,"37,000.00","145,953.51",294.47%,0,,,,,,,,
0,"37,000.00",533,3/20/2019,8.85,B,H,9.21,0.00,"15,395.94","141,488.69","141,796.61",0.22%,19.82,0,0.00,0.00,0.00,0.00%,"37,000.00","141,796.61",283.23%,0,,,,,,,,
0,"37,000.00",534,3/21/2019,9.08,B,H,10.16,0.00,"15,395.94","141,488.69","156,422.75",10.55%,19.95,0,0.00,0.00,0.00,0.00%,"37,000.00","156,422.75",322.76%,0,,,,,,,,
0,"37,000.00",535,3/22/2019,9.30,S,S,9.3,0.00,0.00,0.00,0.00,0.00%,20.86,"156,422.75","7,498.69","156,422.75","156,422.75",0.00%,"37,000.00","156,422.75",322.76%,156.422754,,,,,,,,
0,"37,000.00",536,3/25/2019,9.39,S,H,8.94,0.00,0.00,0.00,0.00,0.00%,20.98,0,"7,498.69","156,422.75","157,322.60",0.58%,"37,000.00","157,322.60",325.20%,0,,,,,,,,
0,"37,000.00",537,3/26/2019,9.47,S,H,9.22,0.00,0.00,0.00,0.00,0.00%,20.91,0,"7,498.69","156,422.75","156,797.69",0.24%,"37,000.00","156,797.69",323.78%,0,,,,,,,,
0,"37,000.00",538,3/27/2019,9.52,S,H,8.81,0.00,0.00,0.00,0.00,0.00%,21.45,0,"7,498.69","156,422.75","160,846.98",2.83%,"37,000.00","160,846.98",334.72%,0,,,,,,,,
0,"37,000.00",539,3/28/2019,9.56,S,H,8.77,0.00,0.00,0.00,0.00,0.00%,21.69,0,"7,498.69","156,422.75","162,646.67",3.98%,"37,000.00","162,646.67",339.59%,0,,,,,,,,
1000,"38,000.00",540,3/29/2019,9.54,S,H,9.17,500.00,54.53,500.00,500.00,0.00%,21.65,500,"7,521.79","156,922.75","162,846.72",3.78%,"38,000.00","163,346.72",329.86%,1,,,,,,,,
0,"38,000.00",541,4/1/2019,9.59,B,B,9.84,"162,846.72","16,603.99","163,346.72","163,383.25",0.02%,20.69,0,0.00,0.00,0.00,0.00%,"38,000.00","163,383.25",329.96%,162.8467221,,,,,,,,
0,"38,000.00",542,4/2/2019,9.63,B,H,9.88,0.00,"16,603.99","163,346.72","164,047.41",0.43%,20.80,0,0.00,0.00,0.00,0.00%,"38,000.00","164,047.41",331.70%,0,,,,,,,,
0,"38,000.00",543,4/3/2019,9.75,B,H,10.55,0.00,"16,603.99","163,346.72","175,172.09",7.24%,20.27,0,0.00,0.00,0.00,0.00%,"38,000.00","175,172.09",360.98%,0,,,,,,,,
0,"38,000.00",544,4/4/2019,9.79,B,H,10.59,0.00,"16,603.99","163,346.72","175,836.25",7.65%,20.44,0,0.00,0.00,0.00,0.00%,"38,000.00","175,836.25",362.73%,0,,,,,,,,
0,"38,000.00",545,4/5/2019,9.87,B,H,10.83,0.00,"16,603.99","163,346.72","179,821.20",10.09%,20.50,0,0.00,0.00,0.00,0.00%,"38,000.00","179,821.20",373.21%,0,,,,,,,,
0,"38,000.00",546,4/8/2019,10.03,B,H,10.91,0.00,"16,603.99","163,346.72","181,149.52",10.90%,20.30,0,0.00,0.00,0.00,0.00%,"38,000.00","181,149.52",376.71%,0,,,,,,,,
0,"38,000.00",547,4/9/2019,10.16,B,H,10.54,0.00,"16,603.99","163,346.72","175,006.05",7.14%,20.47,0,0.00,0.00,0.00,0.00%,"38,000.00","175,006.05",360.54%,0,,,,,,,,
0,"38,000.00",548,4/10/2019,10.32,B,H,10.81,0.00,"16,603.99","163,346.72","179,489.12",9.88%,20.61,0,0.00,0.00,0.00,0.00%,"38,000.00","179,489.12",372.34%,0,,,,,,,,
0,"38,000.00",549,4/11/2019,10.51,B,H,10.78,0.00,"16,603.99","163,346.72","178,991.00",9.58%,20.26,0,0.00,0.00,0.00,0.00%,"38,000.00","178,991.00",371.03%,0,,,,,,,,
0,"38,000.00",550,4/12/2019,10.71,B,H,11.23,0.00,"16,603.99","163,346.72","186,462.80",14.15%,19.81,0,0.00,0.00,0.00,0.00%,"38,000.00","186,462.80",390.69%,0,,,,,,,,
0,"38,000.00",551,4/15/2019,10.85,B,H,10.99,0.00,"16,603.99","163,346.72","182,477.84",11.71%,19.95,0,0.00,0.00,0.00,0.00%,"38,000.00","182,477.84",380.20%,0,,,,,,,,
0,"38,000.00",552,4/16/2019,11.06,B,H,12.04,0.00,"16,603.99","163,346.72","199,912.03",22.39%,19.62,0,0.00,0.00,0.00,0.00%,"38,000.00","199,912.03",426.08%,0,,,,,,,,
0,"38,000.00",553,4/17/2019,11.28,B,H,12.59,0.00,"16,603.99","163,346.72","209,044.22",27.98%,19.61,0,0.00,0.00,0.00,0.00%,"38,000.00","209,044.22",450.12%,0,,,,,,,,
0,"38,000.00",554,4/18/2019,11.55,B,H,12.61,0.00,"16,603.99","163,346.72","209,376.30",28.18%,19.94,0,0.00,0.00,0.00,0.00%,"38,000.00","209,376.30",450.99%,0,,,,,,,,
1000,"39,000.00",555,4/22/2019,11.74,B,H,12.62,500.00,"16,643.61","163,846.72","210,042.34",28.19%,19.63,500,25.47,500.00,500.00,0.00%,"39,000.00","210,542.34",439.85%,1,,,,,,,,
0,"39,000.00",556,4/23/2019,12.01,B,H,13,0.00,"16,643.61","163,846.72","216,366.92",32.05%,19.75,0,25.47,500.00,503.06,0.61%,"39,000.00","216,869.97",456.08%,0,,,,,,,,
0,"39,000.00",557,4/24/2019,12.33,B,H,13.37,0.00,"16,643.61","163,846.72","222,525.05",35.81%,20.24,0,25.47,500.00,515.54,3.11%,"39,000.00","223,040.59",471.90%,0,,,,,,,,
0,"39,000.00",558,4/25/2019,12.58,B,H,12.65,0.00,"16,643.61","163,846.72","210,541.65",28.50%,20.14,0,25.47,500.00,512.99,2.60%,"39,000.00","211,054.64",441.17%,0,,,,,,,,
0,"39,000.00",559,4/26/2019,12.70,S,S,12.33,0.00,0.00,0.00,0.00,0.00%,20.31,"210,541.65","10,391.87","211,041.65","211,058.97",0.01%,"39,000.00","211,058.97",441.18%,210.5416527,,,,,,,,
0,"39,000.00",560,4/29/2019,12.82,S,H,12.26,0.00,0.00,0.00,0.00,0.00%,19.94,0,"10,391.87","211,041.65","207,213.98",-1.81%,"39,000.00","207,213.98",431.32%,0,,,,,,,,
0,"39,000.00",561,4/30/2019,12.89,S,H,12.54,0.00,0.00,0.00,0.00,0.00%,20.23,0,"10,391.87","211,041.65","210,227.62",-0.39%,"39,000.00","210,227.62",439.05%,0,,,,,,,,
0,"39,000.00",562,5/1/2019,12.89,S,H,12.23,0.00,0.00,0.00,0.00,0.00%,20.45,0,"10,391.87","211,041.65","212,513.84",0.70%,"39,000.00","212,513.84",444.91%,0,,,,,,,,
0,"39,000.00",563,5/2/2019,12.93,S,H,12.64,0.00,0.00,0.00,0.00,0.00%,20.17,0,"10,391.87","211,041.65","209,604.11",-0.68%,"39,000.00","209,604.11",437.45%,0,,,,,,,,
0,"39,000.00",564,5/3/2019,12.93,S,H,12.89,0.00,0.00,0.00,0.00,0.00%,20.33,0,"10,391.87","211,041.65","211,266.81",0.11%,"39,000.00","211,266.81",441.71%,0,,,,,,,,
0,"39,000.00",565,5/6/2019,12.88,S,H,12.26,0.00,0.00,0.00,0.00,0.00%,20.50,0,"10,391.87","211,041.65","213,033.43",0.94%,"39,000.00","213,033.43",446.24%,0,,,,,,,,
0,"39,000.00",566,5/7/2019,12.76,S,H,11.36,0.00,0.00,0.00,0.00,0.00%,20.99,0,"10,391.87","211,041.65","218,125.45",3.36%,"39,000.00","218,125.45",459.30%,0,,,,,,,,
0,"39,000.00",567,5/8/2019,12.54,S,H,11.09,0.00,0.00,0.00,0.00,0.00%,20.69,0,"10,391.87","211,041.65","215,007.89",1.88%,"39,000.00","215,007.89",451.30%,0,,,,,,,,
0,"39,000.00",568,5/9/2019,12.30,S,H,10.69,0.00,0.00,0.00,0.00,0.00%,20.94,0,"10,391.87","211,041.65","217,605.85",3.11%,"39,000.00","217,605.85",457.96%,0,,,,,,,,
0,"39,000.00",569,5/10/2019,12.16,S,H,10.73,0.00,0.00,0.00,0.00,0.00%,20.87,0,"10,391.87","211,041.65","216,878.42",2.77%,"39,000.00","216,878.42",456.10%,0,,,,,,,,
1000,"40,000.00",570,5/13/2019,11.90,S,H,9.21,500.00,54.29,500.00,500.00,0.00%,21.35,500,"10,415.29","211,541.65","222,366.52",5.12%,"40,000.00","222,866.52",457.17%,1,,,,,,,,
0,"40,000.00",571,5/14/2019,11.64,S,H,9.87,0.00,54.29,500.00,535.83,7.17%,21.16,0,"10,415.29","211,541.65","220,387.62",4.18%,"40,000.00","220,923.45",452.31%,0,,,,,,,,
0,"40,000.00",572,5/15/2019,11.36,S,H,10.11,0.00,54.29,500.00,548.86,9.77%,21.53,0,"10,415.29","211,541.65","224,241.28",6.00%,"40,000.00","224,790.14",461.98%,0,,,,,,,,
0,"40,000.00",573,5/16/2019,11.05,S,H,9.6,0.00,54.29,500.00,521.17,4.23%,21.33,0,"10,415.29","211,541.65","222,158.22",5.02%,"40,000.00","222,679.39",456.70%,0,,,,,,,,
0,"40,000.00",574,5/17/2019,10.74,S,H,9.03,0.00,54.29,500.00,490.23,-1.95%,21.47,0,"10,415.29","211,541.65","223,616.36",5.71%,"40,000.00","224,106.59",460.27%,0,,,,,,,,
0,"40,000.00",575,5/20/2019,10.34,S,H,7.95,0.00,54.29,500.00,431.60,-13.68%,21.32,0,"10,415.29","211,541.65","222,054.06",4.97%,"40,000.00","222,485.66",456.21%,0,,,,,,,,
0,"40,000.00",576,5/21/2019,10.02,S,H,8.45,0.00,54.29,500.00,458.74,-8.25%,21.22,0,"10,415.29","211,541.65","221,012.53",4.48%,"40,000.00","221,471.27",453.68%,0,,,,,,,,
0,"40,000.00",577,5/22/2019,9.67,S,H,7.92,0.00,54.29,500.00,429.97,-14.01%,21.55,0,"10,415.29","211,541.65","224,449.58",6.10%,"40,000.00","224,879.55",462.20%,0,,,,,,,,
0,"40,000.00",578,5/23/2019,9.34,S,H,7.52,0.00,54.29,500.00,408.25,-18.35%,22.29,0,"10,415.29","211,541.65","232,156.90",9.75%,"40,000.00","232,565.15",481.41%,0,,,,,,,,
0,"40,000.00",579,5/24/2019,8.94,S,H,7.33,0.00,54.29,500.00,397.94,-20.41%,22.34,0,"10,415.29","211,541.65","232,677.66",9.99%,"40,000.00","233,075.60",482.69%,0,,,,,,,,
0,"40,000.00",580,5/28/2019,8.67,S,H,7.13,0.00,54.29,500.00,387.08,-22.58%,22.85,0,"10,415.29","211,541.65","237,989.46",12.50%,"40,000.00","238,376.54",495.94%,0,,,,,,,,
